Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Segment,Region,Country,Sales_Channel,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method,Order_Status,Delivery_Days,Promised_Delivery_Days,On_Time_Delivery
ORD-01013,2025-03-24,CUST-0260,Customer 260,Corporate,Latin America,Mexico,Retail Store,Office Supplies,Ink Cartridge,7,1453.86,0.1,9159.32,5616.99,3542.33,Cash,Completed,1,8,Yes
ORD-00970,2025-03-25,CUST-0041,Customer 41,Consumer,Europe,Germany,Partner,Technology,Business Monitor,4,238.68,0.05,906.98,594.0,312.98,Credit Card,Returned,8,8,Yes
ORD-00343,2025-03-25,CUST-0024,Customer 24,Corporate,North America,Canada,Online,Technology,Laptop Pro 14,5,1642.55,0.02,8048.5,5833.1,2215.4,PayPal,Shipped,4,11,Yes
ORD-01260,2025-03-26,CUST-0171,Customer 171,Consumer,Asia Pacific,Singapore,Online,Office Supplies,Printer,3,104.63,0.05,298.2,213.55,84.65,Cash,Completed,13,7,No
ORD-00676,2025-03-27,CUST-0051,Customer 51,Consumer,Latin America,Mexico,Online,Accessories,Mechanical Keyboard,10,239.17,0.0,2391.7,1592.7,799.0,Bank Transfer,Completed,4,9,Yes
ORD-00626,2025-03-28,CUST-0003,Customer 3,Consumer,Europe,France,Retail Store,Accessories,USB-C Hub,10,946.91,0.08,8711.57,6638.34,2073.23,PayPal,Completed,6,11,Yes
ORD-01021,2025-03-29,CUST-0023,Customer 23,Consumer,Asia Pacific,Singapore,Partner,Furniture,Storage Cabinet,5,211.93,0.02,1038.46,573.31,465.15,PayPal,Completed,14,6,No
ORD-01304,2025-03-30,CUST-0292,Customer 292,Consumer,Asia Pacific,Singapore,Partner,Accessories,Wireless Mouse,2,1141.03,0.08,2099.5,1278.99,820.51,Cash,Completed,3,8,Yes
ORD-01069,2025-03-30,CUST-0160,Customer 160,Consumer,Europe,United Kingdom,Partner,Technology,Business Monitor,6,1202.26,0.05,6852.88,5117.08,1735.8,PayPal,Shipped,6,3,No
ORD-00294,2025-03-30,CUST-0249,Customer 249,Corporate,Europe,Germany,Retail Store,Accessories,Webcam,4,513.25,0.1,0.0,1267.56,0.0,Credit Card,Cancelled,5,3,No
ORD-01052,2025-03-31,CUST-0261,Customer 261,Corporate,Asia Pacific,Singapore,Online,Furniture,Executive Chair,3,820.46,0.0,2461.38,1605.22,856.16,Cash,Completed,6,6,Yes
ORD-00706,2025-03-31,CUST-0119,Customer 119,Consumer,Latin America,Mexico,Retail Store,Furniture,Standing Desk,10,519.07,0.2,4152.56,3158.34,994.22,PayPal,Completed,3,9,Yes
ORD-00930,2025-03-31,CUST-0179,Customer 179,Consumer,North America,United States,Online,Furniture,Standing Desk,10,1023.19,0.0,10231.9,7828.69,2403.21,Credit Card,Completed,4,11,Yes
ORD-00839,2025-04-01,CUST-0141,Customer 141,Small Business,Asia Pacific,Singapore,Online,Office Supplies,Office Organizer,5,434.65,0.0,0.0,1488.96,0.0,Cash,Cancelled,5,4,No
ORD-00592,2025-04-01,CUST-0285,Customer 285,Corporate,Asia Pacific,Singapore,Retail Store,Office Supplies,Premium Paper,4,1669.02,0.0,6676.08,3907.51,2768.57,Credit Card,Returned,1,4,Yes
ORD-01118,2025-04-01,CUST-0059,Customer 59,Consumer,Latin America,Mexico,Online,Technology,Business Monitor,7,866.51,0.05,5762.29,3125.95,2636.34,Cash,Completed,5,10,Yes
ORD-00883,2025-04-01,CUST-0077,Customer 77,Corporate,North America,United States,Retail Store,Accessories,Mechanical Keyboard,6,1785.3,0.05,10176.21,7961.59,2214.62,Credit Card,Returned,9,6,No
ORD-00190,2025-04-02,CUST-0160,Customer 160,Small Business,North America,Canada,Online,Accessories,Wireless Mouse,5,925.23,0.0,4626.15,3697.07,929.08,Bank Transfer,Completed,2,7,Yes
ORD-01415,2025-04-02,CUST-0287,Customer 287,Corporate,Asia Pacific,Australia,Partner,Office Supplies,Ink Cartridge,7,288.62,0.08,0.0,1097.24,0.0,PayPal,Cancelled,6,4,No
ORD-00358,2025-04-02,CUST-0140,Customer 140,Consumer,Asia Pacific,India,Partner,Furniture,Standing Desk,1,1672.8,0.1,1505.52,833.15,672.37,Credit Card,Returned,3,4,Yes
ORD-00290,2025-04-02,CUST-0195,Customer 195,Consumer,Asia Pacific,Australia,Online,Office Supplies,Ink Cartridge,1,1729.42,0.08,1591.07,991.47,599.6,Cash,Completed,14,7,No
ORD-00413,2025-04-04,CUST-0020,Customer 20,Consumer,Latin America,Mexico,Retail Store,Technology,Laptop Pro 14,9,1482.82,0.0,13345.38,8110.44,5234.94,Cash,Completed,11,8,No
ORD-00131,2025-04-04,CUST-0077,Customer 77,Consumer,Europe,France,Retail Store,Accessories,USB-C Hub,2,636.12,0.05,0.0,964.96,0.0,PayPal,Cancelled,14,9,No
ORD-00089,2025-04-05,CUST-0070,Customer 70,Corporate,Latin America,Brazil,Partner,Office Supplies,Premium Paper,6,55.55,0.15,283.3,163.99,119.31,Cash,Completed,12,3,No
ORD-01411,2025-04-05,CUST-0145,Customer 145,Consumer,North America,Canada,Retail Store,Office Supplies,Office Organizer,10,225.84,0.15,1919.64,1549.28,370.36,PayPal,Completed,12,8,No
ORD-01383,2025-04-05,CUST-0171,Customer 171,Consumer,Latin America,Brazil,Online,Accessories,Mechanical Keyboard,5,919.96,0.1,4139.82,2583.48,1556.34,Bank Transfer,Completed,14,5,No
ORD-00794,2025-04-05,CUST-0200,Customer 200,Consumer,Asia Pacific,India,Retail Store,Office Supplies,Office Organizer,4,1281.5,0.05,4869.7,3001.57,1868.13,Cash,Completed,1,3,Yes
ORD-01000,2025-04-06,CUST-0084,Customer 84,Corporate,Europe,Germany,Retail Store,Technology,Business Monitor,7,1092.41,0.15,0.0,5248.65,0.0,PayPal,Cancelled,4,6,Yes
ORD-00819,2025-04-06,CUST-0026,Customer 26,Consumer,North America,United States,Online,Furniture,Executive Chair,7,1529.16,0.08,9847.79,7525.63,2322.16,Credit Card,Shipped,11,10,No
ORD-00537,2025-04-07,CUST-0043,Customer 43,Consumer,Middle East,UAE,Online,Office Supplies,Office Organizer,3,1219.27,0.08,3365.19,2638.42,726.77,PayPal,Completed,13,9,No
ORD-00978,2025-04-07,CUST-0138,Customer 138,Corporate,North America,Canada,Online,Technology,Business Monitor,2,133.37,0.02,261.41,204.7,56.71,PayPal,Completed,4,7,Yes
ORD-01049,2025-04-08,CUST-0037,Customer 37,Consumer,Latin America,Brazil,Partner,Technology,Business Monitor,8,1118.87,0.08,8234.88,6603.09,1631.79,Bank Transfer,Completed,6,5,No
ORD-01301,2025-04-08,CUST-0204,Customer 204,Consumer,North America,United States,Online,Furniture,Storage Cabinet,8,149.43,0.02,1171.53,867.24,304.29,Bank Transfer,Completed,11,5,No
ORD-00708,2025-04-09,CUST-0181,Customer 181,Small Business,Middle East,UAE,Partner,Office Supplies,Office Organizer,6,290.07,0.05,1653.4,1235.05,418.35,Bank Transfer,Returned,4,8,Yes
ORD-00740,2025-04-09,CUST-0129,Customer 129,Consumer,Europe,Germany,Online,Office Supplies,Premium Paper,5,1769.44,0.08,8139.42,6453.0,1686.42,PayPal,Completed,5,4,No
ORD-00545,2025-04-09,CUST-0214,Customer 214,Corporate,Asia Pacific,Singapore,Retail Store,Technology,Laptop Pro 14,4,948.32,0.02,3717.41,2341.97,1375.44,Bank Transfer,Completed,3,6,Yes
ORD-00852,2025-04-09,CUST-0031,Customer 31,Consumer,Middle East,Pakistan,Partner,Furniture,Conference Table,4,1484.12,0.1,5342.83,4078.91,1263.92,PayPal,Completed,6,11,Yes
ORD-00638,2025-04-09,CUST-0021,Customer 21,Consumer,North America,United States,Partner,Technology,Wireless Router,6,168.91,0.2,810.77,459.96,350.81,Credit Card,Completed,12,8,No
ORD-00716,2025-04-10,CUST-0157,Customer 157,Corporate,Latin America,Brazil,Online,Furniture,Storage Cabinet,10,935.53,0.2,7484.24,5870.94,1613.3,Bank Transfer,Returned,2,5,Yes
ORD-01489,2025-04-10,CUST-0095,Customer 95,Small Business,Europe,United Kingdom,Online,Office Supplies,Office Organizer,8,1566.5,0.15,10652.2,6729.01,3923.19,Bank Transfer,Completed,1,7,Yes
ORD-00518,2025-04-11,CUST-0193,Customer 193,Consumer,Middle East,Pakistan,Online,Office Supplies,Premium Paper,2,450.49,0.1,810.88,583.05,227.83,Credit Card,Completed,8,11,Yes
ORD-00059,2025-04-12,CUST-0069,Customer 69,Corporate,North America,Canada,Online,Office Supplies,Premium Paper,1,1213.32,0.05,1152.65,655.61,497.04,Cash,Completed,13,6,No
ORD-01484,2025-04-12,CUST-0013,Customer 13,Consumer,North America,Canada,Retail Store,Accessories,USB-C Hub,3,212.15,0.1,572.81,447.82,124.99,Cash,Completed,2,10,Yes
ORD-00313,2025-04-12,CUST-0139,Customer 139,Corporate,North America,Canada,Online,Office Supplies,Office Organizer,7,35.09,0.0,245.63,172.98,72.65,Credit Card,Returned,13,11,No
ORD-00258,2025-04-13,CUST-0084,Customer 84,Corporate,Asia Pacific,Singapore,Online,Technology,Business Monitor,6,954.24,0.02,5610.93,3379.19,2231.74,PayPal,Completed,13,6,No
ORD-01372,2025-04-13,CUST-0010,Customer 10,Small Business,North America,United States,Retail Store,Technology,Tablet X,5,317.53,0.0,1587.65,985.65,602.0,Cash,Completed,4,4,Yes
ORD-00346,2025-04-15,CUST-0148,Customer 148,Consumer,Asia Pacific,India,Online,Office Supplies,Premium Paper,6,199.2,0.08,1099.58,596.61,502.97,Cash,Completed,13,4,No
ORD-00998,2025-04-15,CUST-0043,Customer 43,Corporate,North America,Canada,Online,Technology,Wireless Router,5,499.84,0.1,2249.28,1420.09,829.19,Credit Card,Completed,2,11,Yes
ORD-00675,2025-04-15,CUST-0248,Customer 248,Corporate,Europe,Germany,Retail Store,Accessories,Mechanical Keyboard,2,1719.6,0.02,3370.42,2623.33,747.09,Credit Card,Completed,13,4,No
ORD-01291,2025-04-15,CUST-0157,Customer 157,Consumer,Europe,France,Online,Office Supplies,Office Organizer,1,256.71,0.05,243.87,130.56,113.31,Cash,Completed,8,4,No
ORD-00312,2025-04-16,CUST-0090,Customer 90,Consumer,North America,Canada,Partner,Technology,Wireless Router,9,1320.75,0.05,11292.41,8253.12,3039.29,Credit Card,Completed,9,11,Yes
ORD-00778,2025-04-16,CUST-0144,Customer 144,Corporate,Middle East,UAE,Retail Store,Furniture,Storage Cabinet,1,475.01,0.05,451.26,273.25,178.01,Credit Card,Completed,12,7,No
ORD-01164,2025-04-16,CUST-0258,Customer 258,Consumer,Middle East,Pakistan,Online,Office Supplies,Office Organizer,3,1028.19,0.08,0.0,2015.78,0.0,Credit Card,Cancelled,6,11,Yes
ORD-00178,2025-04-17,CUST-0154,Customer 154,Consumer,Europe,United Kingdom,Online,Office Supplies,Premium Paper,3,106.99,0.08,295.29,211.16,84.13,Cash,Shipped,14,6,No
ORD-00668,2025-04-17,CUST-0285,Customer 285,Consumer,North America,United States,Partner,Technology,Laptop Pro 14,1,649.16,0.15,551.79,443.5,108.29,Cash,Completed,11,11,Yes
ORD-01056,2025-04-17,CUST-0027,Customer 27,Small Business,Europe,France,Online,Office Supplies,Ink Cartridge,10,1487.99,0.02,14582.3,9560.6,5021.7,Bank Transfer,Returned,7,10,Yes
ORD-00157,2025-04-18,CUST-0260,Customer 260,Small Business,Asia Pacific,Singapore,Online,Technology,Wireless Router,3,1288.52,0.1,3479.0,2162.56,1316.44,Cash,Completed,5,5,Yes
ORD-00340,2025-04-18,CUST-0081,Customer 81,Small Business,North America,Canada,Retail Store,Office Supplies,Office Organizer,1,76.41,0.2,61.13,43.43,17.7,Cash,Completed,3,3,Yes
ORD-00622,2025-04-19,CUST-0170,Customer 170,Consumer,North America,United States,Retail Store,Furniture,Conference Table,8,909.24,0.15,0.0,4431.1,0.0,Credit Card,Cancelled,9,7,No
ORD-00866,2025-04-20,CUST-0190,Customer 190,Small Business,Asia Pacific,India,Online,Office Supplies,Office Organizer,7,51.49,0.02,353.22,254.29,98.93,Credit Card,Shipped,9,8,No
ORD-00597,2025-04-21,CUST-0106,Customer 106,Small Business,Asia Pacific,India,Online,Technology,Laptop Pro 14,6,1252.67,0.15,6388.62,4625.77,1762.85,Bank Transfer,Completed,5,7,Yes
ORD-00037,2025-04-21,CUST-0063,Customer 63,Consumer,Europe,United Kingdom,Online,Technology,Business Monitor,4,1406.31,0.1,5062.72,3548.93,1513.79,PayPal,Completed,9,10,Yes
ORD-00080,2025-04-22,CUST-0196,Customer 196,Consumer,North America,Canada,Retail Store,Technology,Business Monitor,2,633.69,0.1,1140.64,877.91,262.73,Bank Transfer,Completed,9,3,No
ORD-00576,2025-04-22,CUST-0044,Customer 44,Corporate,Latin America,Mexico,Online,Accessories,Webcam,2,826.68,0.02,1620.29,1268.78,351.51,Bank Transfer,Returned,6,3,No
ORD-01413,2025-04-22,CUST-0208,Customer 208,Corporate,North America,United States,Retail Store,Furniture,Executive Chair,8,209.13,0.08,1539.2,987.17,552.03,Cash,Completed,5,10,Yes
ORD-00590,2025-04-23,CUST-0098,Customer 98,Small Business,North America,Canada,Online,Technology,Laptop Pro 14,10,1470.27,0.15,12497.3,7608.12,4889.18,Bank Transfer,Completed,5,9,Yes
ORD-00435,2025-04-23,CUST-0081,Customer 81,Corporate,North America,United States,Online,Accessories,Webcam,8,655.14,0.08,4821.83,3548.38,1273.45,Credit Card,Completed,11,5,No
ORD-00884,2025-04-23,CUST-0035,Customer 35,Consumer,North America,United States,Online,Office Supplies,Office Organizer,5,383.42,0.15,1629.54,951.66,677.88,Credit Card,Completed,1,10,Yes
ORD-00728,2025-04-24,CUST-0081,Customer 81,Small Business,Middle East,Pakistan,Retail Store,Accessories,Wireless Mouse,2,336.72,0.1,606.1,400.77,205.33,PayPal,Completed,2,3,Yes
ORD-00169,2025-04-25,CUST-0187,Customer 187,Consumer,North America,Canada,Online,Accessories,Wireless Mouse,5,488.31,0.1,0.0,1441.47,0.0,Credit Card,Cancelled,7,4,No
ORD-00721,2025-04-25,CUST-0049,Customer 49,Consumer,Latin America,Mexico,Online,Technology,Wireless Router,5,697.76,0.05,3314.36,1754.75,1559.61,Cash,Completed,11,4,No
ORD-01399,2025-04-25,CUST-0285,Customer 285,Small Business,Asia Pacific,Australia,Retail Store,Office Supplies,Office Organizer,10,191.44,0.02,1876.11,1314.01,562.1,Cash,Completed,7,6,No
ORD-00976,2025-04-25,CUST-0087,Customer 87,Consumer,North America,United States,Online,Furniture,Conference Table,8,1175.1,0.05,8930.76,5246.98,3683.78,PayPal,Completed,10,5,No
ORD-00293,2025-04-25,CUST-0013,Customer 13,Consumer,Middle East,Saudi Arabia,Online,Office Supplies,Premium Paper,3,338.92,0.02,996.42,743.29,253.13,PayPal,Completed,5,5,Yes
ORD-00393,2025-04-26,CUST-0143,Customer 143,Corporate,Europe,Germany,Online,Technology,Wireless Router,1,529.44,0.05,502.97,316.35,186.62,Cash,Completed,3,8,Yes
ORD-01459,2025-04-26,CUST-0166,Customer 166,Small Business,North America,Canada,Online,Accessories,USB-C Hub,9,1259.9,0.15,9638.24,7507.3,2130.94,Cash,Completed,6,5,No
ORD-00988,2025-04-26,CUST-0037,Customer 37,Consumer,Europe,United Kingdom,Retail Store,Technology,Wireless Router,10,1682.23,0.1,15140.07,10235.1,4904.97,Cash,Completed,12,6,No
ORD-01303,2025-04-26,CUST-0258,Customer 258,Corporate,North America,United States,Retail Store,Accessories,USB-C Hub,2,789.43,0.08,1452.55,938.0,514.55,Cash,Completed,4,7,Yes
ORD-00194,2025-04-26,CUST-0066,Customer 66,Consumer,Asia Pacific,India,Online,Technology,Tablet X,9,88.83,0.15,679.55,529.39,150.16,Bank Transfer,Returned,6,4,No
ORD-01406,2025-04-26,CUST-0168,Customer 168,Consumer,Europe,France,Online,Office Supplies,Office Organizer,8,757.8,0.02,0.0,4464.57,0.0,Cash,Cancelled,4,9,Yes
ORD-00581,2025-04-27,CUST-0260,Customer 260,Consumer,Europe,Germany,Online,Technology,Wireless Router,9,487.29,0.15,3727.77,2105.82,1621.95,Credit Card,Completed,13,8,No
ORD-00527,2025-04-27,CUST-0052,Customer 52,Consumer,Europe,Germany,Online,Accessories,Wireless Mouse,10,553.92,0.08,5096.06,3457.26,1638.8,Bank Transfer,Shipped,7,5,No
ORD-01009,2025-04-27,CUST-0247,Customer 247,Corporate,North America,United States,Retail Store,Technology,Tablet X,6,1687.3,0.08,9313.9,6208.35,3105.55,PayPal,Completed,10,6,No
ORD-00158,2025-04-29,CUST-0162,Customer 162,Consumer,Middle East,Saudi Arabia,Online,Technology,Laptop Pro 14,10,677.28,0.2,5418.24,4047.99,1370.25,Credit Card,Completed,2,6,Yes
ORD-00737,2025-04-29,CUST-0298,Customer 298,Small Business,Europe,Germany,Online,Furniture,Standing Desk,5,469.67,0.02,2301.38,1220.87,1080.51,PayPal,Completed,6,3,No
ORD-01357,2025-04-30,CUST-0244,Customer 244,Consumer,Latin America,Brazil,Online,Technology,Tablet X,3,618.51,0.02,1818.42,1181.44,636.98,Cash,Completed,10,10,Yes
ORD-00770,2025-05-01,CUST-0105,Customer 105,Consumer,Middle East,Pakistan,Partner,Furniture,Standing Desk,10,699.32,0.0,6993.2,4361.09,2632.11,Credit Card,Completed,4,5,Yes
ORD-01374,2025-05-01,CUST-0289,Customer 289,Consumer,Europe,Germany,Online,Furniture,Executive Chair,1,1772.05,0.02,1736.61,1205.6,531.01,Bank Transfer,Completed,9,7,No
ORD-01006,2025-05-02,CUST-0136,Customer 136,Corporate,Asia Pacific,Singapore,Online,Accessories,USB-C Hub,4,781.38,0.05,0.0,2216.67,0.0,Cash,Cancelled,5,3,No
ORD-00318,2025-05-02,CUST-0195,Customer 195,Small Business,North America,United States,Partner,Accessories,Webcam,1,1683.26,0.2,1346.61,1080.49,266.12,Bank Transfer,Completed,3,6,Yes
ORD-01449,2025-05-03,CUST-0256,Customer 256,Small Business,Latin America,Mexico,Online,Technology,Laptop Pro 14,3,85.53,0.1,230.93,151.08,79.85,PayPal,Completed,9,10,Yes
ORD-00677,2025-05-04,CUST-0191,Customer 191,Consumer,North America,Canada,Online,Technology,Laptop Pro 14,1,1705.16,0.0,1705.16,955.46,749.7,Cash,Completed,7,3,No
ORD-00250,2025-05-05,CUST-0244,Customer 244,Consumer,Latin America,Brazil,Retail Store,Technology,Business Monitor,7,728.56,0.2,4079.94,2522.48,1557.46,Credit Card,Completed,12,11,No
ORD-01333,2025-05-05,CUST-0020,Customer 20,Consumer,North America,Canada,Online,Office Supplies,Office Organizer,9,330.1,0.2,2376.72,1835.07,541.65,Bank Transfer,Completed,2,3,Yes
ORD-00119,2025-05-06,CUST-0105,Customer 105,Consumer,Latin America,Mexico,Retail Store,Furniture,Executive Chair,10,876.14,0.0,8761.4,4655.24,4106.16,Cash,Completed,7,7,Yes
ORD-01037,2025-05-07,CUST-0248,Customer 248,Small Business,Europe,Germany,Online,Office Supplies,Ink Cartridge,7,1637.95,0.05,10892.37,8826.02,2066.35,Credit Card,Shipped,1,8,Yes
ORD-00822,2025-05-07,CUST-0068,Customer 68,Consumer,North America,United States,Online,Technology,Laptop Pro 14,10,442.61,0.1,3983.49,2251.62,1731.87,Bank Transfer,Completed,4,7,Yes
ORD-01258,2025-05-08,CUST-0293,Customer 293,Consumer,Europe,France,Online,Furniture,Executive Chair,7,1136.26,0.1,7158.44,5039.81,2118.63,Bank Transfer,Completed,10,11,Yes
ORD-00299,2025-05-08,CUST-0031,Customer 31,Small Business,Asia Pacific,India,Retail Store,Furniture,Executive Chair,9,169.32,0.02,1493.4,1219.2,274.2,Credit Card,Completed,6,4,No
ORD-00368,2025-05-08,CUST-0140,Customer 140,Corporate,Latin America,Mexico,Partner,Office Supplies,Office Organizer,10,1268.09,0.02,12427.28,9652.03,2775.25,Credit Card,Completed,10,10,Yes
ORD-01036,2025-05-09,CUST-0139,Customer 139,Corporate,Asia Pacific,Australia,Retail Store,Technology,Wireless Router,1,614.18,0.0,614.18,421.22,192.96,PayPal,Completed,2,6,Yes
ORD-00710,2025-05-09,CUST-0190,Customer 190,Corporate,Asia Pacific,Singapore,Online,Furniture,Storage Cabinet,7,1700.79,0.1,10714.98,6267.7,4447.28,Bank Transfer,Completed,1,7,Yes
ORD-00895,2025-05-09,CUST-0296,Customer 296,Consumer,Asia Pacific,Australia,Online,Technology,Wireless Router,4,353.45,0.02,1385.52,869.76,515.76,Bank Transfer,Completed,11,3,No
ORD-01098,2025-05-10,CUST-0063,Customer 63,Small Business,North America,United States,Online,Technology,Wireless Router,8,1724.09,0.2,11034.18,8435.66,2598.52,Bank Transfer,Completed,6,8,Yes
ORD-00791,2025-05-11,CUST-0018,Customer 18,Consumer,North America,United States,Partner,Accessories,Webcam,10,1349.23,0.08,12412.92,7745.33,4667.59,Cash,Completed,6,4,No
ORD-01060,2025-05-12,CUST-0146,Customer 146,Consumer,Asia Pacific,Singapore,Online,Technology,Business Monitor,5,570.7,0.1,0.0,1842.35,0.0,Cash,Cancelled,11,9,No
ORD-00802,2025-05-12,CUST-0231,Customer 231,Consumer,North America,United States,Online,Technology,Business Monitor,8,1708.31,0.08,12573.16,7648.31,4924.85,Cash,Completed,13,9,No
ORD-00659,2025-05-12,CUST-0209,Customer 209,Small Business,Asia Pacific,Singapore,Online,Accessories,Mechanical Keyboard,7,1525.91,0.1,9613.23,5902.73,3710.5,Credit Card,Completed,5,3,No
ORD-00428,2025-05-13,CUST-0260,Customer 260,Corporate,Latin America,Brazil,Online,Office Supplies,Printer,8,1529.13,0.0,12233.04,7625.47,4607.57,Bank Transfer,Returned,10,9,No
ORD-00100,2025-05-13,CUST-0111,Customer 111,Consumer,North America,Canada,Online,Accessories,Wireless Mouse,2,793.25,0.1,1427.85,810.22,617.63,Cash,Completed,4,10,Yes
ORD-00412,2025-05-13,CUST-0186,Customer 186,Corporate,Latin America,Brazil,Online,Furniture,Standing Desk,2,1113.32,0.02,2182.11,1634.85,547.26,Cash,Completed,4,10,Yes
ORD-00212,2025-05-13,CUST-0294,Customer 294,Consumer,Asia Pacific,Singapore,Online,Technology,Business Monitor,6,739.31,0.0,4435.86,3141.62,1294.24,Bank Transfer,Returned,12,4,No
ORD-01495,2025-05-14,CUST-0004,Customer 4,Consumer,Asia Pacific,Australia,Retail Store,Accessories,USB-C Hub,2,1105.15,0.08,2033.48,1348.09,685.39,Bank Transfer,Completed,4,10,Yes
ORD-00542,2025-05-14,CUST-0126,Customer 126,Corporate,Asia Pacific,India,Retail Store,Technology,Business Monitor,4,1090.79,0.0,4363.16,2415.72,1947.44,Bank Transfer,Shipped,3,10,Yes
ORD-00051,2025-05-14,CUST-0029,Customer 29,Consumer,Latin America,Mexico,Online,Accessories,Webcam,4,1084.0,0.1,3902.4,3048.82,853.58,Credit Card,Shipped,2,8,Yes
ORD-01076,2025-05-15,CUST-0190,Customer 190,Consumer,Europe,Germany,Partner,Accessories,USB-C Hub,5,939.44,0.02,0.0,3007.38,0.0,PayPal,Cancelled,9,8,No
ORD-01343,2025-05-15,CUST-0198,Customer 198,Corporate,Latin America,Brazil,Retail Store,Technology,Business Monitor,9,591.07,0.08,0.0,3521.39,0.0,Cash,Cancelled,2,5,Yes
ORD-00688,2025-05-16,CUST-0017,Customer 17,Small Business,North America,Canada,Online,Office Supplies,Printer,5,1254.09,0.15,5329.88,3855.93,1473.95,Bank Transfer,Completed,10,3,No
ORD-01096,2025-05-17,CUST-0023,Customer 23,Corporate,North America,Canada,Retail Store,Accessories,Webcam,6,152.6,0.0,0.0,614.35,0.0,PayPal,Cancelled,9,3,No
ORD-00016,2025-05-18,CUST-0262,Customer 262,Consumer,North America,United States,Online,Office Supplies,Ink Cartridge,6,515.9,0.15,2631.09,1900.71,730.38,PayPal,Completed,13,5,No
